0.0,0.4
4.4943884859094396e-05
3.42217244906351e-05
4.620205800165422e-05
4.6454813855234534e-05
3.609111809055321e-05
4.661509228753857e-05
3.511358590913005e-05
4.601981709129177e-05
4.70170343760401e-05
3.409660348552279e-05
4.6702276449650526e-05
3.4947512176586315e-05
4.6684916014783084e-05
4.791441824636422e-05
3.524760904838331e-05
4.6373392251553014e-05
3.421241490286775e-05
4.672456270782277e-05
4.64766490040347e-05
3.4530385164543986e-05
4.6429857320617884e-05
3.465490954113193e-05
4.6499582822434604e-05
4.7910336434142664e-05
3.713442129082978e-05
4.7640867705922574e-05
3.202103835064918e-05
4.8921512643573806e-05
4.6216740884119645e-05
3.445630136411637e-05
4.616767182596959e-05
3.4711443731794134e-05
4.575906496029347e-05
4.555673149297945e-05
3.5908178688259795e-05
4.652238203561865e-05
3.472724347375333e-05
4.91369646624662e-05
4.5997170673217624e-05
3.9102014852687716e-05
4.692056245403364e-05
3.8550046156160533e-05
4.726738916360773e-05
4.7055149480002e-05
3.688180004246533e-05
4.549774530460127e-05
3.455112164374441e-05
