0.0,0.4
-3.255389674450271e-05
-5.3366413339972496e-05
-4.144032936892472e-05
-4.518999776337296e-05
-3.976435255026445e-05
-3.1196923373499885e-05
-5.322070137481205e-05
-4.061087020090781e-05
-5.3422842029249296e-05
-4.149341839365661e-05
-3.24121538142208e-05
-4.3583419028436765e-05
-4.2232059058733284e-05
-4.197980888420716e-05
-4.270874705980532e-05
-4.272102887625806e-05
-5.4357627959689125e-05
-2.988652886415366e-05
-4.297368650441058e-05
-3.0531333322869614e-05
-2.8245156499906443e-05
-5.281586345518008e-05
-3.090669633820653e-05
-4.133384572924115e-05
-3.069996091653593e-05
-2.9910574085079134e-05
-5.377013440011069e-05
-3.174640005454421e-05
-4.0162816731026396e-05
-2.9363000066950917e-05
-4.1984778363257647e-05
-5.279865945340134e-05
-4.08957275794819e-05
-5.326299287844449e-05
-3.073933839914389e-05
-3.617474067141302e-05
-5.151905133971013e-05
-3.257554635638371e-05
-5.2895775297656655e-05
-2.8322720027063042e-05
-4.0855327824829146e-05
-5.305184458848089e-05
-4.100748628843576e-05
-4.2701594793470576e-05
-4.272250225767493e-05
-4.2079373088199645e-05
-5.310774577083066e-05
-4.077429912285879e-05
