0.51,0.8
3.0456421882263385e-05
1.5187825738394167e-05
2.5832036044448614e-05
2.5686274966574274e-05
1.7970945918932557e-05
2.627048706926871e-05
2.2021520635462366e-05
3.6115477996645495e-05
2.9843171432730742e-05
2.0438657884369604e-05
2.6270725356880575e-05
1.5070687368279323e-05
3.5452849260764197e-05
2.6551175324129872e-05
2.3107826564228162e-05
3.30699076585006e-05
1.891177089419216e-05
3.255418050684966e-05
3.419053246034309e-05
1.8091672245645896e-05
2.9241677111713216e-05
1.4619043213315308e-05
2.5890851247822866e-05
3.0162949769874103e-05
2.232083716080524e-05
2.6806348614627495e-05
1.679914021224249e-05
2.628518450364936e-05
2.63102374447044e-05
1.4495422874460928e-05
2.6152525606448762e-05
2.389455221418757e-05
3.5580767871579155e-05
3.5345874493941665e-05
2.21564550884068e-05
2.683340062503703e-05
1.458661336073419e-05
3.095609645242803e-05
2.6563971914583817e-05
1.515438543719938e-05
2.631435199873522e-05
2.1437963368953206e-05
2.6384717784821987e-05
2.9535476642195135e-05
1.4481418475043029e-05
2.678991040738765e-05
1.5376646842923947e-05
