0.51,0.4
2.067969944619108e-05
1.2108327609894332e-05
9.49225704971468e-06
1.3897627468395513e-05
1.472362441745645e-06
1.6652658814564347e-05
1.2135112228861544e-05
6.330276391963707e-06
2.1124416889506392e-05
5.156150564289419e-06
1.651311140449252e-05
2.1083465981064364e-05
8.53844903758727e-06
1.4550524610967841e-05
9.767387382453308e-06
1.7946455045603216e-05
1.890478415589314e-05
-2.814036577092338e-07
1.1031809663109016e-05
9.890472938423045e-06
2.1851970814168453e-05
1.7494781786808744e-05
5.6553753893240355e-06
2.0635819964809343e-05
6.331223175948253e-06
2.1183728676987812e-05
1.776225872163195e-05
9.490725460636895e-06
2.15442014450673e-05
-7.88599606948992e-07
1.6444486391264945e-05
2.157091148546897e-05
7.842146260372829e-06
2.0106872398173437e-05
-2.349377439259115e-07
2.114180642820429e-05
2.195645538449753e-05
6.690921054541832e-06
1.8875314708566293e-05
5.642425094265491e-06
2.1431424102047458e-05
1.1223966794204898e-05
-1.0758797088783467e-06
1.9598175640567206e-05
6.322247827483807e-06
1.470467213948723e-05
2.1648833353538066e-05
