0.51,0.4
8.623309986433014e-05
6.869040953461081e-05
8.635940321255475e-05
7.569001172669232e-05
7.401621405733749e-05
7.508030103053898e-05
7.487728726118803e-05
7.450030534528196e-05
7.349347288254648e-05
8.73598619364202e-05
8.622103632660583e-05
6.393892545020208e-05
7.62689087423496e-05
6.49106950731948e-05
7.62906129239127e-05
7.512122101616114e-05
6.274857878452167e-05
8.571268699597567e-05
7.310271757887676e-05
8.537680696463212e-05
8.571361104259267e-05
6.335579382721335e-05
8.599698776379228e-05
7.607520092278719e-05
8.544644515495747e-05
7.897157047409564e-05
7.12792098056525e-05
7.611038017785177e-05
6.425361061701551e-05
7.547241693828255e-05
8.471003820886835e-05
7.457171159330755e-05
7.560993981314823e-05
7.359338633250445e-05
7.577794167445973e-05
8.604757022112608e-05
7.578726945212111e-05
8.572915976401418e-05
6.594653677893803e-05
8.575790707254782e-05
8.516051457263529e-05
7.463402289431542e-05
7.931996515253559e-05
6.67361164232716e-05
8.694480493431911e-05
8.553040242986754e-05
7.58641108404845e-05
