0.0,1.2
-6.412644142983481e-05
-6.4229236159008e-05
-6.180489435791969e-05
-5.044966746936552e-05
-7.579073280794546e-05
-6.581420893780887e-05
-5.305730155669153e-05
-7.785991329001263e-05
-5.165211041457951e-05
-6.59251818433404e-05
-6.365959416143596e-05
-5.039124152972363e-05
-7.52763808122836e-05
-5.3028859838377684e-05
-7.063591328915209e-05
-6.489038787549362e-05
-6.438374111894518e-05
-7.681441638851538e-05
-6.432027294067666e-05
-6.315374048426747e-05
-5.1476865337463096e-05
-5.1406637794571e-05
-7.622246630489826e-05
-6.432491500163451e-05
-7.630360050825402e-05
-6.564900832017884e-05
-5.378562491387129e-05
-7.608706073369831e-05
-6.114609277574345e-05
-7.740349974483252e-05
-6.434682291001081e-05
-6.408142508007586e-05
-7.557120989076793e-05
-6.58839926472865e-05
-7.487085531465709e-05
-5.307210813043639e-05
-6.508497608592734e-05
-7.553200703114271e-05
-6.486858183052391e-05
-7.638059469172731e-05
-6.298850348684937e-05
-5.141539440955967e-05
-7.571233436465263e-05
-6.394787487806752e-05
-7.547831773990765e-05
-6.436671537812799e-05
-5.2613722800742835e-05
