0.51,0.4
-6.480036972789094e-05
-6.737851799698547e-05
-6.679836951661855e-05
-6.508815567940474e-05
-6.201328505994752e-05
-7.640269177500159e-05
-6.906608905410394e-05
-6.828213372500613e-05
-7.790289964759722e-05
-5.394504842115566e-05
-6.220496288733557e-05
-5.261265323497355e-05
-5.611905726254918e-05
-6.378043326549232e-05
-6.744360143784434e-05
-8.050585893215612e-05
-6.94946720614098e-05
-7.02027537045069e-05
-7.942874799482524e-05
-6.602028588531539e-05
-6.678920908598229e-05
-6.820780981797725e-05
-6.41848164377734e-05
-6.94214686518535e-05
-5.200368832447566e-05
-6.919634324731305e-05
-6.889407086418942e-05
-6.876046245452017e-05
-7.839298632461578e-05
-6.011775622027926e-05
-6.61641315673478e-05
-6.405000749509782e-05
-5.1230537792434916e-05
-7.994025509105995e-05
-7.085299148457125e-05
-6.148498505353928e-05
-5.8019639254780486e-05
-6.684163236059248e-05
-6.689923611702397e-05
-7.048963016131893e-05
-7.878038013586774e-05
-7.063886005198583e-05
-5.078381218481809e-05
-7.86701129982248e-05
-6.216980546014383e-05
