0.247,0.635
2.0614485038095154e-05
8.388746209675446e-06
1.3059328921372071e-05
5.922307991568232e-06
2.0759604012710042e-05
2.0721932742162608e-05
7.196241767815081e-06
1.833623718994204e-05
9.761803084984422e-06
1.8932596503873356e-05
1.5059679753903765e-05
8.237820111389738e-06
1.7566668248036876e-05
6.816653694841079e-06
2.0544384824461304e-05
1.867289756773971e-05
3.145058371956111e-06
1.8283664758200757e-05
8.944296496338211e-06
2.1073863536003046e-05
2.0438184947124682e-05
6.599881999136414e-06
2.1295665646903217e-05
7.928691957204137e-06
2.0515166397672147e-05
1.723996138025541e-05
9.720632988319267e-06
1.8000453565036878e-05
9.552631127007771e-06
2.079702608170919e-05
1.5370043911389075e-05
9.693556421552785e-06
2.0750905605382286e-05
6.440941888286034e-06
1.7286190995946527e-05
2.1034911696915515e-05
7.732120138825849e-06
1.1278941201453563e-05
8.89913189894287e-06
2.0502960978774354e-05
2.0018545910716057e-05
8.310192242788617e-06
1.5934036127873696e-05
4.6411164476012345e-06
1.8342889234190807e-05
1.924902062455658e-05
7.315106813621242e-06
1.4308973732113373e-05
