0.247,0.635
-2.1867270334041677e-05
-1.4559631381416693e-05
-1.0196817129326519e-05
-1.494518801337108e-05
-3.660413995021372e-06
-1.5215005987556651e-05
-1.2618812434084248e-05
-4.132444701099303e-06
-1.586795951880049e-05
-3.6080425616091816e-06
-1.5562149201286957e-05
-3.809305326285539e-06
-3.9384676711051725e-06
-1.458590486436151e-05
-5.226379926170921e-06
-1.587951192050241e-05
-3.108583769062534e-06
-2.9166174044803483e-06
-1.559194606670644e-05
-3.780025281230337e-06
-1.4454093616222963e-05
-3.6823105347139062e-06
-2.8896706680825446e-06
-1.4381805158336647e-05
-1.5126108337426558e-05
-2.3396780306939036e-05
-3.9767146517988294e-06
-4.232269020576496e-06
-1.4462341823673341e-05
-3.5823109101329464e-06
-1.655695632507559e-05
-4.397402335598599e-06
-3.2455461678182473e-06
-1.4664666196040343e-05
-1.271211112907622e-05
-1.6842750483192503e-05
-3.9190908864839e-06
-9.796144695428666e-06
-1.6011152183637023e-05
-3.6122669371252414e-06
-1.6612179024377838e-05
-1.3344080798560753e-05
-1.2766879081027582e-05
-2.6354638976044953e-05
-1.4760672456759494e-05
-1.4748033208888955e-05
-3.3707008242345182e-06
-5.5087566579459235e-06
