0.51,0.8
-1.0573258805379737e-05
1.1154771527799312e-05
-3.3800349683588138e-06
3.105582209173008e-06
7.451813530678919e-07
-9.911922461469658e-06
1.5163843727350468e-06
1.172487486655882e-06
1.1122850764877512e-06
8.082248541541048e-07
-7.890826054790523e-06
5.382894983085862e-07
-9.176937965094112e-06
1.0690520184652996e-06
8.063403242886125e-07
-1.0050182027043775e-05
1.4515535440295935e-06
-1.0874912732106168e-05
1.457117150494014e-06
6.599422022190993e-07
-9.603984835848678e-06
1.5320016245823354e-05
-9.607772881281562e-06
3.344207243571873e-06
1.275181602977682e-06
4.878739900959772e-07
7.898126455074816e-07
-7.783763976476621e-06
7.642889841008582e-07
1.1379910347386613e-06
-9.700712325866334e-06
1.1889547977261827e-06
-1.5506092267969507e-06
6.697392791465973e-07
1.5779477280375431e-06
-1.1090207408415154e-05
-1.5011150367172377e-07
-5.062029686087044e-06
3.0247474569478072e-06
8.267180646726047e-07
-1.0349994226999115e-05
1.506207263446413e-05
3.020629037564504e-06
1.1021858881576918e-05
1.827404275900335e-06
-1.0427282177261077e-05
4.464743597054621e-06
-5.5217938097484875e-06
2.4877547275536926e-06
2.11002338801336e-06
-8.439770681434311e-06
1.8069675888909842e-06
