0.0,0.8
-2.6038474061351735e-06
-1.3254756595415529e-05
-1.1495371836645063e-05
-1.717099621600937e-05
-1.3715977729589213e-05
-2.1770235889562173e-06
-2.6024003091151826e-05
-6.234337433852488e-06
-9.83788413577713e-06
-2.3612337827216834e-05
-2.1019861833337927e-06
-1.3260360901767854e-05
-3.0780333872826304e-06
-2.900002527894685e-06
-2.127709194610361e-05
-8.96341498446418e-06
-1.3643153579323553e-05
-3.973903858423e-06
-3.077390374528477e-06
-1.3954801943327766e-05
-5.8093678489967715e-06
-1.3118556125846226e-05
-1.646315104153473e-05
-1.2987426089239307e-05
-1.4046384421817493e-05
-4.553601229417836e-06
-1.5190454178082291e-05
-3.1863112326391274e-06
-1.1337541764078196e-05
-2.5594552425900474e-05
-2.540384684834862e-06
-1.3492599464370869e-05
-3.9037813621689565e-06
-3.0642318051832262e-06
-1.4124027984507848e-05
-2.0850523014814826e-06
-1.4057060070626903e-05
-3.0310857255244628e-06
-3.5399891658016713e-06
-1.605841316631995e-05
-2.7230187242821557e-06
-2.5273991923313588e-05
-8.344699381268583e-06
-2.868019009838463e-06
-1.3767245945928153e-05
-1.851105139394349e-06
